uid iid
10547 5322 1
10547 5340 1
10547 5392 1
10547 5465 1
10547 5537 1
10547 5675 1
10547 5680 1
10547 6693 1
10547 6918 1
10547 7223 1
10547 7582 1
10547 7599 1
10547 7620 1
10548 261 1
10548 2149 1
10548 2441 1
10548 2521 1
10548 2772 1
10548 2979 1
10548 3052 1
10548 3570 1
10548 4457 1
10548 5014 1
10548 5061 1
10548 5174 1
10548 5283 1
10548 5434 1
10548 5603 1
10548 5878 1
10548 7333 1
10548 7582 1
10548 7846 1
10549 1317 1
10549 3408 1
10549 3459 1
10549 3471 1
10549 3719 1
10549 3758 1
10549 6059 1
10549 6925 1
10550 614 1
10550 1036 1
10550 1683 1
10550 1765 1
10550 2208 1
10550 2449 1
10550 3503 1
10550 4103 1
10550 4891 1
10550 5102 1
10550 5174 1
10550 5313 1
10550 5402 1
10550 5465 1
10550 5654 1
10551 509 1
10551 561 1
10551 1765 1
10551 3941 1
10551 4032 1
10551 4503 1
10551 5678 1
10551 5864 1
10551 6734 1
10551 7122 1
10552 579 1
10552 1652 1
10552 1657 1
10552 1973 1
10552 2315 1
10552 2730 1
10552 2978 1
10552 3439 1
10552 3564 1
10552 4403 1
10552 4477 1
10552 5322 1
10552 6774 1
10553 3090 1
10553 4105 1
10553 4896 1
10553 4902 1
10553 5035 1
10553 5102 1
10553 5253 1
10553 5730 1
10553 6675 1
10554 243 1
10554 2002 1
10554 2708 1
10554 5067 1
10554 5325 1
10554 5878 1
10554 6126 1
10555 13 1
10555 1605 1
10555 2466 1
10555 3999 1
10555 4914 1
10555 5878 1
10555 6760 1
10555 7791 1
10556 158 1
10556 409 1
10556 792 1
10556 991 1
10556 1642 1
10556 2618 1
10556 5174 1
10556 5892 1
10557 2010 1
10557 2097 1
10557 2343 1
10557 2435 1
10557 2979 1
10557 3052 1
10557 3574 1
10557 3583 1
10557 3888 1
10557 3898 1
10557 3989 1
10557 4036 1
10557 4139 1
10557 4140 1
10557 4281 1
10557 4361 1
10557 4394 1
10557 4403 1
10557 4416 1
10557 4528 1
10557 4530 1
10557 4569 1
10557 4629 1
10557 4934 1
10557 5108 1
10557 5117 1
10557 5174 1
10557 5176 1
10557 5322 1
10557 5325 1
10557 5402 1
10557 5403 1
10557 5404 1
10557 5434 1
10557 5512 1
10557 5533 1
10557 5537 1
10557 5552 1
10557 5573 1
10557 5613 1
10557 5655 1
10557 5657 1
10557 5658 1
10557 5660 1
10557 5675 1
10557 5676 1
10557 5695 1
10557 5713 1
10557 6485 1
10557 6518 1
10558 620 1
10558 742 1
10558 768 1
10558 1814 1
10558 4855 1
10558 4889 1
10558 6955 1
10558 6995 1
10559 1721 1
10559 1946 1
10559 2251 1
10559 2253 1
10559 2421 1
10559 2433 1
10559 2602 1
10559 4103 1
10559 4371 1
10559 4503 1
10559 4633 1
10559 5042 1
10559 5381 1
10559 5437 1
10559 5844 1
10559 6704 1
10560 271 1
10560 1292 1
10560 1657 1
10560 2602 1
10560 4105 1
10560 4247 1
10560 6182 1
10560 6487 1
10561 1657 1
10561 2546 1
10561 2762 1
10561 4457 1
10561 4626 1
10561 4935 1
10561 5789 1
10561 6367 1
10561 6786 1
10562 4081 1
10562 4651 1
10562 5191 1
10562 5325 1
10562 5381 1
10562 5609 1
10562 5654 1
10562 6964 1
10562 7395 1
10563 333 1
10563 654 1
10563 861 1
10563 1006 1
10563 1583 1
10563 1611 1
10563 1681 1
10563 2244 1
10563 2424 1
10563 2449 1
10563 2603 1
10563 2836 1
10563 3088 1
10563 3092 1
10563 3127 1
10563 3881 1
10563 4320 1
10563 4934 1
10563 5294 1
10563 5579 1
10563 5721 1
10563 5878 1
10563 5975 1
10563 7015 1
10563 7545 1
10564 93 1
10564 1041 1
10564 1321 1
10564 2521 1
10564 3058 1
10564 3781 1
10564 3948 1
10564 4403 1
10564 4457 1
10564 5014 1
10564 5117 1
10564 5176 1
10564 5337 1
10564 5403 1
10564 5465 1
10564 6580 1
10564 6919 1
10564 6931 1
10565 44 1
10565 3699 1
10565 4036 1
10565 4037 1
10565 4103 1
10565 4559 1
10565 5402 1
10565 5883 1
10565 6485 1
10566 93 1
10566 118 1
10566 409 1
10566 414 1
10566 1456 1
10566 1973 1
10566 2315 1
10566 2481 1
10566 3564 1
10566 3583 1
10566 3898 1
10566 4036 1
10566 4403 1
10566 5174 1
10566 5176 1
10566 5434 1
10566 7015 1
10566 7453 1
10567 93 1
10567 156 1
10567 614 1
10567 2182 1
10567 5582 1
10567 6394 1
10568 93 1
10568 118 1
10568 432 1
10568 627 1
10568 1105 1
10568 1240 1
10568 1456 1
10568 1470 1
10568 1587 1
10568 2227 1
10568 2838 1
10568 4359 1
10568 4457 1
10568 4935 1
10568 5049 1
10568 5095 1
10568 5102 1
10568 5354 1
10568 5466 1
10568 6418 1
10568 6735 1
10568 6912 1
10568 7266 1
10568 7379 1
10569 545 1
10569 758 1
10569 766 1
10569 2249 1
10569 2407 1
10569 2441 1
10569 2466 1
10569 2501 1
10569 3948 1
10569 4081 1
10569 4361 1
10569 4864 1
10569 5510 1
10569 5537 1
10569 5602 1
10569 5864 1
10569 5909 1
10569 6153 1
10570 627 1
10570 1360 1
10570 2227 1
10570 2962 1
10570 3474 1
10570 3574 1
10570 3994 1
10570 4873 1
10570 5325 1
10570 5392 1
10570 5775 1
10570 5807 1
10570 6493 1
10570 6518 1
10570 6774 1
10570 6878 1
10570 7070 1
10570 7313 1
10570 7338 1
10570 7388 1
10570 7446 1
10570 7484 1
10571 173 1
10571 982 1
10571 3438 1
10571 3608 1
10571 4025 1
10571 4251 1
10571 4713 1
10571 4840 1
10571 5133 1
10571 5381 1
10571 5469 1
10571 5878 1
10571 6792 1
10571 7176 1
10572 432 1
10572 1286 1
10572 2202 1
10572 3003 1
10572 3058 1
10572 3789 1
10572 4951 1
10572 5068 1
10572 5354 1
10572 5403 1
10572 5465 1
10572 5878 1
10573 3178 1
10573 3974 1
10573 3991 1
10573 4320 1
10573 4569 1
10573 5014 1
10573 5176 1
10573 5402 1
10573 5403 1
10573 5434 1
10574 93 1
10574 1627 1
10574 1980 1
10574 2602 1
10574 4941 1
10575 261 1
10575 414 1
10575 475 1
10575 3056 1
10575 3105 1
10575 3574 1
10575 3948 1
10575 4000 1
10575 4140 1
10575 4371 1
10575 4403 1
10575 5061 1
10575 6734 1
10575 6774 1
10576 1261 1
10576 2028 1
10576 2461 1
10576 2826 1
10576 3989 1
10576 4313 1
10577 1754 1
10577 2114 1
10577 3354 1
10577 4099 1
10577 4224 1
10577 4599 1
10577 5381 1
10577 5808 1
10577 6057 1
10577 6206 1
10577 6587 1
10577 6661 1
10577 7468 1
10577 7872 1
10578 2874 1
10578 3315 1
10578 3534 1
10578 3994 1
10578 4976 1
10578 5657 1
10578 6153 1
10578 6269 1
10578 6877 1
10578 6878 1
10578 7313 1
10578 7371 1
10579 1183 1
10579 1736 1
10579 2010 1
10579 2466 1
10579 4394 1
10579 4633 1
10579 4927 1
10579 5556 1
10579 6163 1
10579 6799 1
10579 7863 1
10580 1592 1
10580 2574 1
10580 3499 1
10580 5465 1
10580 5563 1
10580 5657 1
10580 6412 1
10580 6886 1
10581 1049 1
10581 2047 1
10581 3714 1
10581 4252 1
10581 4371 1
10581 4403 1
10581 5174 1
10582 2402 1
10582 4361 1
10582 5174 1
10582 5551 1
10582 5559 1
10582 7028 1
10583 678 1
10583 1345 1
10583 3736 1
10583 4397 1
10583 5428 1
10583 5692 1
10583 5957 1
10583 6086 1
10583 6580 1
10584 248 1
10584 2257 1
10584 2418 1
10584 2611 1
10584 3814 1
10584 6451 1
10585 248 1
10585 2501 1
10585 2944 1
10585 3107 1
10585 3630 1
10585 5101 1
10585 5102 1
10585 5174 1
10585 5319 1
10585 5340 1
10585 5380 1
10585 5465 1
10585 5660 1
10585 5879 1
10585 5904 1
10585 6748 1
10585 6880 1
10586 2875 1
10586 2950 1
10586 3161 1
10586 3253 1
10586 3524 1
10586 4234 1
10586 4394 1
10586 4475 1
10586 5325 1
10587 93 1
10587 1470 1
10587 2254 1
10587 2602 1
10587 2921 1
10587 3331 1
10587 4103 1
10587 4191 1
10587 4371 1
10587 4392 1
10587 5116 1
10587 5276 1
10587 6084 1
10587 6153 1
10587 6211 1
10587 6995 1
10587 7599 1
10588 82 1
10588 2149 1
10588 2197 1
10588 3636 1
10588 4733 1
10588 6524 1
10588 7338 1
10589 43 1
10589 218 1
10589 660 1
10589 754 1
10589 1544 1
10589 1652 1
10589 1657 1
10589 1973 1
10589 2236 1
10589 2602 1
10589 3781 1
10589 3787 1
10589 3898 1
10589 3988 1
10589 4403 1
10589 4810 1
10589 4934 1
10589 5028 1
10589 5533 1
10589 5655 1
10589 5675 1
10589 5902 1
10589 6153 1
10590 93 1
10590 118 1
10590 771 1
10590 893 1
10590 1565 1
10590 2528 1
10590 3222 1
10590 3573 1
10590 3574 1
10590 3583 1
10590 3877 1
10590 4140 1
10590 4635 1
10590 5108 1
10590 5117 1
10590 5322 1
10590 5325 1
10590 5392 1
10590 5434 1
10590 5465 1
10590 5903 1
10590 5919 1
10590 6404 1
10590 6493 1
10590 6696 1
10590 6719 1
10590 6877 1
10590 7046 1
10590 7070 1
10590 7398 1
10590 7531 1
10590 7795 1
10590 7828 1
10591 124 1
10591 769 1
10591 1131 1
10591 1657 1
10591 2149 1
10591 2903 1
10591 3855 1
10591 4313 1
10591 5232 1
10591 6734 1
10591 6774 1
10591 6786 1
10591 7599 1
10592 579 1
10592 778 1
10592 807 1
10592 1206 1
10592 1295 1
10592 3234 1
10592 3938 1
10593 878 1
10593 2449 1
10593 4015 1
10593 4502 1
10593 4934 1
10593 4939 1
10593 4941 1
10593 4944 1
10593 5174 1
10593 5232 1
10593 5325 1
10593 5510 1
10593 5630 1
10593 6140 1
10594 2979 1
10594 3564 1
10594 4302 1
10594 4569 1
10594 5174 1
10594 5392 1
10594 5844 1
10594 6734 1
10594 6774 1
10594 7015 1
10595 243 1
10595 869 1
10595 2978 1
10595 2979 1
10595 3166 1
10595 3732 1
10595 3938 1
10595 4543 1
10595 4548 1
10595 4939 1
10595 4941 1
10595 5014 1
10595 5061 1
10595 5095 1
10595 5276 1
10595 5708 1
10595 5711 1
10595 6949 1
10596 90 1
10596 261 1
10596 530 1
10596 917 1
10596 3037 1
10596 3331 1
10596 3361 1
10596 4021 1
10596 4992 1
10596 5117 1
10596 5220 1
10596 5403 1
10596 5688 1
10596 5808 1
10596 6597 1
10597 119 1
10597 1459 1
10597 3013 1
10597 3109 1
10597 3260 1
10597 3556 1
10597 5984 1
10598 432 1
10598 475 1
10598 1840 1
10598 2159 1
10598 2466 1
10598 2502 1
10598 3029 1
10598 4222 1
10598 4232 1
10598 4233 1
10598 4595 1
10598 4611 1
10598 4782 1
10598 5325 1
10598 5402 1
10598 5434 1
10598 6580 1
10598 6688 1
10598 6767 1
10599 626 1
10599 724 1
10599 1056 1
10599 1892 1
10599 5324 1
10599 5336 1
10599 6386 1
10599 7491 1
10600 4015 1
10600 4939 1
10600 4992 1
10600 5510 1
10600 5573 1
10600 5603 1
10601 835 1
10601 1149 1
10601 3570 1
10601 3742 1
10601 3749 1
10601 4372 1
10601 4404 1
10601 6774 1
10601 7261 1
10601 7667 1
10601 7870 1
10602 902 1
10602 1048 1
10602 1121 1
10602 2366 1
10602 3741 1
10602 3749 1
10602 4457 1
10602 4944 1
10602 5014 1
10602 5039 1
10602 5117 1
10602 5808 1
10602 6308 1
10602 6918 1
10602 6919 1
10603 740 1
10603 2253 1
10603 2602 1
10603 3795 1
10603 3808 1
10603 4666 1
10603 4979 1
10603 5174 1
10603 5322 1
10604 633 1
10604 901 1
10604 1434 1
10604 1804 1
10604 2134 1
10604 2308 1
10604 2634 1
10604 3287 1
10604 3928 1
10604 4345 1
10604 4358 1
10604 4866 1
10604 5752 1
10604 6394 1
10604 7630 1
10605 248 1
10605 660 1
10605 688 1
10605 742 1
10605 815 1
10605 1652 1
10605 1657 1
10605 2083 1
10605 2132 1
10605 2357 1
10605 2602 1
10605 3329 1
10605 3564 1
10605 3583 1
10605 4935 1
10605 5176 1
10605 5325 1
10605 5354 1
10605 5403 1
10605 5465 1
10605 5466 1
10605 5808 1
10605 6644 1
10605 7311 1
10605 7621 1
10606 276 1
10606 414 1
10606 1507 1
10606 1980 1
10606 2149 1
10606 2393 1
10606 2521 1
10606 3363 1
10606 3583 1
10606 3811 1
10606 3934 1
10606 4457 1
10606 4944 1
10606 5245 1
10606 5940 1
10606 5944 1
10606 7313 1
10606 7425 1
10606 7486 1
10606 7582 1
10607 93 1
10607 5117 1
10607 5174 1
10607 5322 1
10607 5337 1
10607 5402 1
10607 6485 1
10608 1430 1
10608 1597 1
10608 4770 1
10608 4988 1
10608 4991 1
10608 4994 1
10609 276 1
10609 1635 1
10609 3574 1
10609 3949 1
10609 3994 1
10609 5340 1
10609 5497 1
10609 5572 1
10609 6348 1
10609 6384 1
10610 1652 1
10610 1657 1
10610 1754 1
10610 1973 1
10610 1974 1
10610 2047 1
10610 2104 1
10610 2120 1
10610 2315 1
10610 2343 1
10610 2509 1
10610 2602 1
10610 2979 1
10610 3545 1
10610 3564 1
10610 3583 1
10610 3888 1
10610 3988 1
10610 3989 1
10610 4037 1
10610 4140 1
10610 4281 1
10610 4301 1
10610 4361 1
10610 4394 1
10610 4403 1
10610 4528 1
10610 4529 1
10610 4530 1
10610 4543 1
10610 4626 1
10610 4629 1
10610 4735 1
10610 4935 1
10610 4969 1
10610 5049 1
10610 5050 1
10610 5095 1
10610 5108 1
10610 5235 1
10610 5275 1
10610 5276 1
10610 5354 1
10610 5404 1
10610 5509 1
10610 5533 1
10610 5537 1
10610 5552 1
10610 5655 1
10610 5657 1
10610 5658 1
10610 5660 1
10610 5675 1
10610 5676 1
10610 6117 1
10611 1060 1
10611 1246 1
10611 1464 1
10611 2881 1
10611 3439 1
10611 3583 1
10611 4112 1
10611 4328 1
10611 4397 1
10611 4892 1
10611 4934 1
10611 5162 1
10611 5251 1
10611 5377 1
10611 6718 1
10612 1898 1
10612 2449 1
10612 2501 1
10612 3331 1
10612 3692 1
10612 4734 1
10612 4845 1
10612 5174 1
10612 5325 1
10612 5476 1
10612 6131 1
10612 6995 1
10613 158 1
10613 3222 1
10613 4037 1
10613 4700 1
10613 5014 1
10613 5325 1
10613 5465 1
10613 6580 1
10613 6675 1
10613 6767 1
10613 7620 1
10614 1721 1
10614 2535 1
10614 2620 1
10614 3793 1
10614 4346 1
10614 4957 1
10614 7016 1
10614 7355 1
10615 1389 1
10615 2396 1
10615 2602 1
10615 2950 1
10615 3541 1
10615 4157 1
10615 4457 1
10615 4733 1
10615 4941 1
10615 5358 1
10615 5436 1
10615 7731 1
10616 276 1
10616 821 1
10616 2602 1
10616 4224 1
10616 4358 1
10616 5014 1
10616 5803 1
10616 6402 1
10616 6463 1
10617 1657 1
10617 1980 1
10617 2835 1
10617 3058 1
10617 3080 1
10617 5163 1
10617 5726 1
10617 6799 1
10617 7279 1
10618 1929 1
10618 2531 1
10618 2838 1
10618 2950 1
10618 3107 1
10618 4393 1
10618 5620 1
10618 6018 1
10619 1652 1
10619 1657 1
10619 1841 1
10619 2149 1
10619 2333 1
10619 3423 1
10619 3948 1
10619 3949 1
10619 5174 1
10619 5232 1
10619 5798 1
10619 5982 1
10619 6799 1
10619 7442 1
10619 7622 1
10620 475 1
10620 3949 1
10620 4503 1
10620 5283 1
10620 5403 1
10620 5878 1
10621 462 1
10621 1886 1
10621 3056 1
10621 3457 1
10621 4275 1
10621 4633 1
10621 5367 1
10621 5565 1
10621 5878 1
10621 6442 1
10621 7519 1
10622 475 1
10622 1657 1
10622 2838 1
10622 3564 1
10622 3983 1
10622 4301 1
10622 5402 1
10622 5510 1
10622 5563 1
10622 5573 1
10622 6734 1
10622 6774 1
10622 7015 1
10622 7313 1
10623 572 1
10623 638 1
10623 729 1
10623 745 1
10623 782 1
10623 3482 1
10623 3597 1
10623 4535 1
10623 4925 1
10623 5808 1
10623 5907 1
10623 6180 1
10623 6190 1
10623 6734 1
10623 7446 1
10623 7607 1
10623 7726 1
10624 1652 1
10624 1657 1
10624 1754 1
10624 1973 1
10624 1974 1
10624 2047 1
10624 2120 1
10624 2315 1
10624 2501 1
10624 2979 1
10624 3564 1
10624 3583 1
10624 3802 1
10624 3898 1
10624 3988 1
10624 3989 1
10624 4036 1
10624 4037 1
10624 4140 1
10624 4272 1
10624 4281 1
10624 4301 1
10624 4302 1
10624 4361 1
10624 4394 1
10624 4403 1
10624 4528 1
10624 4529 1
10624 4543 1
10624 4569 1
10624 4626 1
10624 4633 1
10624 4934 1
10624 4935 1
10624 4969 1
10624 5049 1
10624 5050 1
10624 5095 1
10624 5108 1
10624 5232 1
10624 5404 1
10624 6369 1
10625 1565 1
10625 1791 1
10625 2889 1
10625 3674 1
10625 4595 1
10626 664 1
10626 962 1
10626 1505 1
10626 2315 1
10626 2418 1
10626 3345 1
10626 3564 1
10626 5117 1
10626 5174 1
10626 5176 1
10626 5322 1
10626 5434 1
10626 5465 1
10626 5613 1
10626 5665 1
10626 6734 1
10626 6774 1
10626 7070 1
10627 1171 1
10627 1578 1
10627 3058 1
10627 3424 1
10627 4359 1
10627 5689 1
10628 1086 1
10628 1642 1
10628 1934 1
10628 3564 1
10628 4192 1
10628 4430 1
10628 5162 1
10628 6081 1
10628 6153 1
10629 583 1
10629 853 1
10629 1574 1
10629 1604 1
10629 2160 1
10629 3949 1
10629 6308 1
10629 6419 1
10630 261 1
10630 3052 1
10630 3438 1
10630 3462 1
10630 3782 1
10630 4392 1
10630 4457 1
10630 4869 1
10630 5107 1
10630 5117 1
10630 5174 1
10630 5176 1
10630 5392 1
10630 5402 1
10630 5403 1
10630 5465 1
10630 5466 1
10630 5512 1
10630 5563 1
10630 5613 1
10630 5630 1
10630 6438 1
10630 6675 1
10630 7084 1
10631 81 1
10631 414 1
10631 475 1
10631 2421 1
10631 5864 1
10631 6779 1
10631 6886 1
10631 7223 1
10631 7379 1
10632 627 1
10632 742 1
10632 2149 1
10632 2227 1
10632 2366 1
10632 2960 1
10632 3755 1
10632 3965 1
10632 4095 1
10632 4457 1
10632 4469 1
10632 5174 1
10632 5465 1
10632 6377 1
10632 6645 1
10633 45 1
10633 248 1
10633 849 1
10633 991 1
10633 2835 1
10633 3052 1
10633 3387 1
10633 3476 1
10633 3755 1
10633 3814 1
10633 3938 1
10633 3989 1
10633 4081 1
10633 4546 1
10633 5436 1
10633 6493 1
10634 982 1
10634 983 1
10634 1001 1
10634 2119 1
10634 4180 1
10634 4254 1
10634 5738 1
10634 5743 1
10634 5762 1
10634 5813 1
10634 6394 1
10635 93 1
10635 1591 1
10635 3129 1
10635 3689 1
10635 3938 1
10635 4457 1
10635 5402 1
10635 5465 1
10635 5512 1
10635 6553 1
10635 6768 1
10635 7582 1
10636 118 1
10636 1142 1
10636 1781 1
10636 2098 1
10636 2445 1
10636 2921 1
10636 3157 1
10636 4543 1
10636 4604 1
10636 5286 1
10636 6056 1
10636 6180 1
10636 7081 1
10636 7408 1
10637 334 1
10637 364 1
10637 1656 1
10637 2366 1
10637 3076 1
10637 3323 1
10637 4397 1
10637 4460 1
10637 4941 1
10637 5147 1
10637 5232 1
10637 5283 1
10637 6114 1
10637 6774 1
10638 650 1
10638 1262 1
10638 2324 1
10638 2502 1
10638 2768 1
10638 3069 1
10638 3355 1
10638 3387 1
10638 3434 1
10638 3830 1
10638 4392 1
10638 4616 1
10638 5233 1
10638 5466 1
10638 5646 1
10638 5938 1
10638 6774 1
10638 6779 1
10639 93 1
10639 158 1
10639 261 1
10639 276 1
10639 902 1
10639 2396 1
10639 3331 1
10639 3361 1
10639 3994 1
10639 4105 1
10639 4397 1
10639 5218 1
10639 5232 1
10639 5465 1
10639 6774 1
10639 7015 1
10639 7446 1
10639 7785 1
10639 7846 1
10640 93 1
10640 660 1
10640 769 1
10640 2134 1
10640 3898 1
10640 6592 1
10640 7045 1
10641 71 1
10641 757 1
10641 888 1
10641 901 1
10641 1629 1
10641 2282 1
10641 2978 1
10641 3068 1
10641 3102 1
10641 3903 1
10641 4359 1
10641 4691 1
10641 4748 1
10641 4773 1
10641 5109 1
10641 5194 1
10641 7337 1
10641 7453 1
10641 7908 1
10641 7956 1
10642 1547 1
10642 1773 1
10642 3248 1
10642 3604 1
10642 3750 1
10642 4099 1
10642 4103 1
10642 4584 1
10642 4595 1
10642 5102 1
10642 5465 1
10642 5466 1
10642 5539 1
10642 7510 1
10643 82 1
10643 1456 1
10643 1631 1
10643 1689 1
10643 2413 1
10643 2849 1
10643 3052 1
10643 3474 1
10643 5798 1
10643 7122 1
10644 207 1
10644 680 1
10644 1814 1
10644 4397 1
10644 6466 1
10645 1648 1
10645 3331 1
10645 3738 1
10645 3938 1
10645 5257 1
10645 6410 1
10645 6493 1
10646 1652 1
10646 1657 1
10646 1973 1
10646 1974 1
10646 2010 1
10646 2047 1
10646 2097 1
10646 2120 1
10646 2315 1
10646 2343 1
10646 2435 1
10646 2442 1
10646 2979 1
10646 3564 1
10646 3583 1
10646 3888 1
10646 3988 1
10646 3989 1
10646 4036 1
10646 4037 1
10646 4140 1
10646 4281 1
10646 4302 1
10646 4361 1
10646 4394 1
10646 4403 1
10646 4528 1
10646 4529 1
10646 4530 1
10646 4543 1
10646 4569 1
10646 4626 1
10646 4629 1
10646 4934 1
10646 4935 1
10646 5049 1
10646 5050 1
10646 5095 1
10646 5108 1
10646 5276 1
10646 5354 1
10646 5404 1
10646 5533 1
10646 5537 1
10646 5613 1
10646 5655 1
10646 5657 1
10646 5658 1
10646 5660 1
10646 5676 1
10646 6369 1
10647 766 1
10647 1479 1
10647 2659 1
10647 4103 1
10647 5510 1
10647 5569 1
10647 6641 1
10648 1563 1
10648 1846 1
10648 2979 1
10648 3058 1
10648 3228 1
10648 3434 1
10648 4397 1
10648 4403 1
10648 4404 1
10648 4543 1
10648 4626 1
10649 1076 1
10649 1351 1
10649 1592 1
10649 1748 1
10649 2234 1
10649 2855 1
10649 3583 1
10649 5521 1
10649 5594 1
10649 5878 1
10649 5887 1
10649 6097 1
10649 6420 1
10649 7153 1
10649 7214 1
10649 7793 1
10649 7808 1
10650 544 1
10650 1047 1
10650 1657 1
10650 1707 1
10650 1708 1
10650 2253 1
10650 3058 1
10650 3844 1
10650 4026 1
10650 5014 1
10650 5465 1
10650 5619 1
10650 5808 1
10650 6428 1
10650 6442 1
10650 6493 1
10650 6774 1
10650 7446 1
10651 768 1
10651 1579 1
10651 1929 1
10651 2438 1
10651 3949 1
10651 4224 1
10651 4233 1
10651 4240 1
10651 4285 1
10651 4925 1
10651 5143 1
10651 5227 1
10651 5232 1
10651 5403 1
10651 5808 1
10651 6605 1
10651 7574 1
10652 640 1
10652 3948 1
10652 4394 1
10652 4403 1
10652 4639 1
10652 4952 1
10652 5011 1
10652 5117 1
10652 5176 1
10652 5255 1
10652 5322 1
10652 5403 1
10652 6580 1
10653 118 1
10653 627 1
10653 660 1
10653 1325 1
10653 2114 1
10653 2761 1
10653 3058 1
10653 3670 1
10653 3943 1
10653 5125 1
10653 6493 1
10653 6693 1
10653 7157 1
10653 7425 1
10653 7477 1
10654 321 1
10654 2262 1
10654 2342 1
10654 3888 1
10654 4105 1
10654 4326 1
10654 4394 1
10654 4606 1
10654 5277 1
10654 6799 1
10654 7846 1
10655 2796 1
10655 2931 1
10655 4748 1
10655 4810 1
10655 4873 1
10655 5042 1
10655 5174 1
10655 5325 1
10655 5381 1
10655 5878 1
10655 7015 1
10655 7434 1
10656 272 1
10656 532 1
10656 1642 1
10656 1750 1
10656 2254 1
10656 3278 1
10656 3446 1
10656 3589 1
10656 4352 1
10656 4397 1
10656 4403 1
10656 5878 1
10657 2728 1
10657 3156 1
10657 3724 1
10657 3736 1
10657 4206 1
10657 4376 1
10658 81 1
10658 230 1
10658 1441 1
10658 1657 1
10658 2835 1
10658 2838 1
10658 2979 1
10658 3939 1
10658 4503 1
10658 4945 1
10658 4971 1
10658 5354 1
10658 5938 1
10658 7070 1
10659 1863 1
10659 2409 1
10659 2501 1
10659 2595 1
10659 2598 1
10659 2605 1
10659 3376 1
10659 4616 1
10659 5014 1
10659 5057 1
10659 5061 1
10659 5174 1
10659 6210 1
10659 7070 1
10659 7266 1
10660 773 1
10660 1441 1
10660 1652 1
10660 1657 1
10660 1814 1
10660 2114 1
10660 2315 1
10660 2343 1
10660 2407 1
10660 2435 1
10660 2602 1
10660 3545 1
10660 3564 1
10660 3583 1
10660 3888 1
10660 3898 1
10660 4036 1
10660 4140 1
10660 4302 1
10660 4313 1
10660 4361 1
10660 4394 1
10660 4528 1
10660 4529 1
10660 4569 1
10660 4626 1
10660 4864 1
10660 4934 1
10660 5049 1
10660 5050 1
10660 5095 1
10660 5108 1
10660 5404 1
10660 5533 1
10660 5655 1
10660 5657 1
10660 5658 1
10661 3052 1
10661 3446 1
10661 3814 1
10661 5392 1
10661 5567 1
10661 6578 1
10661 6610 1
10661 6900 1
10661 7412 1
10662 901 1
10662 972 1
10662 1231 1
10662 2950 1
10662 3985 1
10662 4119 1
10662 4171 1
10662 4180 1
10662 4208 1
10662 4442 1
10662 5440 1
10662 5599 1
10662 6013 1
10662 7379 1
10663 1360 1
10663 1974 1
10663 2047 1
10663 2602 1
10663 3583 1
10663 3994 1
10663 4394 1
10663 4530 1
10663 5322 1
10663 5325 1
10663 5402 1
10663 5403 1
10663 5476 1
10664 1088 1
10664 1875 1
10664 4103 1
10664 4553 1
10664 5721 1
10664 6573 1
10665 1587 1
10665 1856 1
10665 2254 1
10665 3400 1
10665 3670 1
10665 3781 1
10665 3811 1
10665 3859 1
10665 3949 1
10665 4103 1
10665 4461 1
10665 4864 1
10665 5283 1
10665 5609 1
10665 5909 1
10665 6871 1
10665 7379 1
10665 7677 1
10666 461 1
10666 1578 1
10666 2887 1
10666 2970 1
10666 3077 1
10666 4300 1
10666 5013 1
10666 5230 1
10666 6407 1
10666 7840 1
10667 81 1
10667 248 1
10667 3058 1
10667 3222 1
10667 3242 1
10667 3657 1
10667 3888 1
10667 5174 1
10667 6739 1
10667 6840 1
10667 6947 1
10668 81 1
10668 475 1
10668 1019 1
10668 1456 1
10668 1652 1
10668 1973 1
10668 2047 1
10668 2406 1
10668 2838 1
10668 2979 1
10668 3052 1
10668 3747 1
10668 5878 1
10668 5982 1
10668 6121 1
10668 6450 1
10668 6493 1
10668 7379 1
10668 7436 1
10668 7490 1
10668 7582 1
10668 7601 1
10669 81 1
10669 93 1
10669 964 1
10669 1455 1
10669 1652 1
10669 1657 1
10669 1814 1
10669 3056 1
10669 4103 1
10669 5611 1
10669 5946 1
10669 6363 1
10669 6734 1
10669 6774 1
10669 6877 1
10669 7070 1
10670 60 1
10670 324 1
10670 1642 1
10670 4313 1
10670 5835 1
10670 6233 1
10670 6283 1
10670 6662 1
10670 7402 1
10670 7499 1
10671 965 1
10671 2048 1
10671 3564 1
10671 4350 1
10671 5174 1
10671 5442 1
10671 5555 1
